"Pathway","DiD_logFC","DiD_P","DiD_FDR","Delta_logFC","Delta_P","Delta_FDR","LOPO_dir_consistent","LOPO_P_lt_0.05","LOPO_median_logFC","LOPO_min_logFC","LOPO_max_logFC","Direction_consistent","Abs_DiD_logFC","Abs_Delta_logFC"
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",0.10175865399114,0.638948627996284,0.998866289809968,0.101758653991139,0.499235123664115,0.863594345570536,9,0,0.0911480143031932,0.02625514943422,0.200717340621535,TRUE,0.10175865399114,0.101758653991139
"REACTOME_RECEPTOR_MEDIATED_MITOPHAGY",-0.117809803183242,0.674857990375501,0.998866289809968,-0.117809803183242,0.500419420465538,0.863594345570536,9,0,-0.0944110716367146,-0.234192893481403,-0.0248254444316088,TRUE,0.117809803183242,0.117809803183242
"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES",-0.107122308614559,0.543951367655745,0.998866289809968,-0.107122308614559,0.501252394500558,0.863594345570536,9,0,-0.105175990337911,-0.151009539777654,-0.0524533617290249,TRUE,0.107122308614559,0.107122308614559
"REACTOME_PROGRAMMED_CELL_DEATH",-0.117453215794708,0.601646937359744,0.998866289809968,-0.117453215794707,0.502877745896491,0.863594345570536,9,0,-0.115377935212155,-0.232654897862539,-0.00867747556952223,TRUE,0.117453215794708,0.117453215794707
"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS",0.103927466356404,0.551312323571457,0.998866289809968,0.103927466356404,0.502955068727603,0.863594345570536,9,0,0.0904699944034193,0.0261856725155178,0.225092108540126,TRUE,0.103927466356404,0.103927466356404
"REACTOME_NEUREXINS_AND_NEUROLIGINS",-0.101535439100611,0.599027994880319,0.998866289809968,-0.101535439100611,0.504163498009804,0.863594345570536,9,0,-0.0910246656200448,-0.158087773324247,-0.0613884591339739,TRUE,0.101535439100611,0.101535439100611
"REACTOME_SIGNALING_BY_FGFR4",-0.119915331756434,0.575293391300441,0.998866289809968,-0.119915331756434,0.505524588958365,0.863733667177604,9,0,-0.0949020685637254,-0.202685459040744,-0.0330066268900203,TRUE,0.119915331756434,0.119915331756434
"REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS",-0.105115327755672,0.708047588539403,0.998866289809968,-0.105115327755672,0.506796439121678,0.86411695688036,9,0,-0.0961497178644215,-0.185647184859313,-0.046457079370796,TRUE,0.105115327755672,0.105115327755672
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM",0.0966563374927885,0.574374409000495,0.998866289809968,0.0966563374927886,0.507214004078305,0.86411695688036,9,0,0.0989945303258669,0.0528161656496549,0.153063414939574,TRUE,0.0966563374927885,0.0966563374927886
"REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT",0.1192350582488,0.63274009484047,0.998866289809968,0.1192350582488,0.509814172273172,0.865889162622195,9,0,0.144550350285386,0.0249268630360919,0.197220482140579,TRUE,0.1192350582488,0.1192350582488
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION",0.0976996098933584,0.586961500606534,0.998866289809968,0.0976996098933584,0.510317520782898,0.865889162622195,9,0,0.0890694878314788,0.052024133111589,0.171533714927033,TRUE,0.0976996098933584,0.0976996098933584
"REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE",-0.098287688385823,0.592124220705325,0.998866289809968,-0.0982876883858229,0.511976083252687,0.866368130127868,9,0,-0.0980779026189267,-0.156494790536328,-0.0125597206286049,TRUE,0.098287688385823,0.0982876883858229
"REACTOME_SIGNALING_BY_ERBB4",0.109190656027122,0.563276023670061,0.998866289809968,0.109190656027122,0.513776440666996,0.866892777431663,9,0,0.116961603819613,0.00811993084233688,0.18017314095188,TRUE,0.109190656027122,0.109190656027122
"REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING",0.142851034097441,0.591108409722212,0.998866289809968,0.142851034097441,0.514351790898691,0.866892777431663,9,0,0.130932188963951,0.0243779217531899,0.291024451506949,TRUE,0.142851034097441,0.142851034097441
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS",0.107768049148382,0.590906862674629,0.998866289809968,0.107768049148382,0.51726498135125,0.870227496703598,9,0,0.103132538620084,0.0456326508155524,0.168164811879236,TRUE,0.107768049148382,0.107768049148382
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",-0.110307449836375,0.587735020197974,0.998866289809968,-0.110307449836374,0.520176665430665,0.873203229036277,9,0,-0.125115260504171,-0.187983110106077,-0.000159457854814955,TRUE,0.110307449836375,0.110307449836374
"REACTOME_FATTY_ACID_METABOLISM",-0.102219386662402,0.572841061130342,0.998866289809968,-0.102219386662402,0.521933342827009,0.873821913057453,9,0,-0.101860609473095,-0.161434413287482,-0.039084255805352,TRUE,0.102219386662402,0.102219386662402
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",0.0936774082053561,0.617419600474922,0.998866289809968,0.0936774082053561,0.523270379583266,0.874184131384158,9,0,0.0923034778487543,0.0546470044928607,0.136516640235028,TRUE,0.0936774082053561,0.0936774082053561
"REACTOME_METABOLISM_OF_LIPIDS",0.0943047245889019,0.571422416376743,0.998866289809968,0.0943047245889019,0.52353839163118,0.874184131384158,9,0,0.0829663667818819,0.0545992544840537,0.160465705356984,TRUE,0.0943047245889019,0.0943047245889019
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",0.128773791185692,0.665803570075915,0.998866289809968,0.128773791185691,0.530743924275736,0.878029637356983,9,0,0.141038787889184,0.0306704797751349,0.21921495582541,TRUE,0.128773791185692,0.128773791185691
"REACTOME_EPHRIN_SIGNALING",0.118724575854586,0.644181780949616,0.998866289809968,0.118724575854586,0.534532022251595,0.8783243031436,9,0,0.0952475645668074,0.00196224792705407,0.336646143951567,TRUE,0.118724575854586,0.118724575854586
"REACTOME_APOPTOTIC_EXECUTION_PHASE",0.109058615696957,0.620281194523572,0.998866289809968,0.109058615696957,0.535919873672896,0.8783243031436,9,0,0.122934708002293,0.0300598194009438,0.177545848261864,TRUE,0.109058615696957,0.109058615696957
"REACTOME_ARACHIDONIC_ACID_METABOLISM",-0.110458869261,0.563282011579722,0.998866289809968,-0.110458869261,0.536273152855546,0.8783243031436,9,0,-0.113870307790297,-0.178193280111089,-0.0180431785016822,TRUE,0.110458869261,0.110458869261
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0.0887217260191629,0.561382690471282,0.998866289809968,0.0887217260191628,0.536891523951008,0.8783243031436,9,0,0.0962626231437708,0.0390614876303435,0.123584621869053,TRUE,0.0887217260191629,0.0887217260191628
"REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",0.0946751581416114,0.64567123840192,0.998866289809968,0.0946751581416112,0.537180074202202,0.8783243031436,9,0,0.102178281668464,0.0248635478461855,0.13942212094417,TRUE,0.0946751581416114,0.0946751581416112
"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",-0.10397304550768,0.679242276251183,0.998866289809968,-0.10397304550768,0.538706026735734,0.879676897095058,9,0,-0.10246047013379,-0.193472967199922,-0.00229656589780271,TRUE,0.10397304550768,0.10397304550768
"REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING",0.118660383562511,0.633894777392848,0.998866289809968,0.118660383562511,0.540564498600892,0.881568269091351,9,0,0.110689484621204,0.0480149712277866,0.24697117865001,TRUE,0.118660383562511,0.118660383562511
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS",-0.113865369122,0.640061312602946,0.998866289809968,-0.113865369122,0.541328328692497,0.881671883342631,9,0,-0.0960329303079669,-0.221803467333531,-0.0655004317168553,TRUE,0.113865369122,0.113865369122
"REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP",-0.148261876208805,0.584259768113255,0.998866289809968,-0.148261876208805,0.544307306664563,0.882119055493393,9,0,-0.112587304718968,-0.339000658090878,-0.0356354315167571,TRUE,0.148261876208805,0.148261876208805
"REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN",-0.0993413399196895,0.712579394481744,0.998866289809968,-0.0993413399196895,0.544779164238703,0.882119055493393,9,0,-0.097466703603546,-0.150849180705904,-0.015104603185248,TRUE,0.0993413399196895,0.0993413399196895
"REACTOME_SIGNALING_BY_KIT_IN_DISEASE",-0.101212353945908,0.652161756001017,0.998866289809968,-0.101212353945908,0.54512607510786,0.882119055493393,9,0,-0.109182721052984,-0.164773730059428,-0.0249461226579569,TRUE,0.101212353945908,0.101212353945908
"REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL",-0.110016199512065,0.727572974635159,0.998866289809968,-0.110016199512065,0.549046577263648,0.882595364659441,9,0,-0.0846465392023178,-0.18601108856492,-0.0522389890381693,TRUE,0.110016199512065,0.110016199512065
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",-0.10209982641758,0.716073530525909,0.998866289809968,-0.10209982641758,0.550814292955968,0.883407891505177,9,0,-0.0990298230016055,-0.173803370303855,-0.0421313196018276,TRUE,0.10209982641758,0.10209982641758
"REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS",-0.0962230024086927,0.69400281409467,0.998866289809968,-0.0962230024086927,0.552928289389869,0.884391856956178,9,0,-0.0769199766468409,-0.178723391534327,-0.0265741826262388,TRUE,0.0962230024086927,0.0962230024086927
"REACTOME_DEVELOPMENTAL_BIOLOGY",-0.0829513135031557,0.635893732900362,0.998866289809968,-0.0829513135031557,0.553999088239268,0.884391856956178,9,0,-0.0803651189785785,-0.107557304170816,-0.0582800938221086,TRUE,0.0829513135031557,0.0829513135031557
"REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING",0.097764886305309,0.696023695348117,0.998866289809968,0.097764886305309,0.554968155370855,0.884391856956178,9,0,0.0992455910216403,0.0103062423033748,0.179146695526927,TRUE,0.097764886305309,0.097764886305309
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",-0.0899543272372556,0.663355663451334,0.998866289809968,-0.0899543272372555,0.561625492534116,0.884512668300459,9,0,-0.0695304864845756,-0.18169810119394,-0.0192178021050612,TRUE,0.0899543272372556,0.0899543272372555
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA",0.101686366451135,0.729500833553941,0.998866289809968,0.101686366451135,0.561741638785414,0.884512668300459,9,0,0.101093634032535,0.00647993199197029,0.206686456558375,TRUE,0.101686366451135,0.101686366451135
"REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS",-0.090207166900798,0.577073173024342,0.998866289809968,-0.090207166900798,0.562774821694764,0.884512668300459,9,0,-0.0746737425906434,-0.155819487922399,-0.0452973544221008,TRUE,0.090207166900798,0.090207166900798
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",-0.0835256529167557,0.656370210142992,0.998866289809968,-0.0835256529167558,0.565193874673193,0.884512668300459,9,0,-0.0791010139155557,-0.115818316677199,-0.0192042425829512,TRUE,0.0835256529167557,0.0835256529167558
"REACTOME_NEPHRIN_FAMILY_INTERACTIONS",-0.0983867037144703,0.672714168638539,0.998866289809968,-0.0983867037144704,0.566831877222862,0.884512668300459,9,0,-0.0958738898024593,-0.170661717678696,-0.028624503662255,TRUE,0.0983867037144703,0.0983867037144704
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES",0.105839550945405,0.665178532793801,0.998866289809968,0.105839550945405,0.567257292940838,0.884512668300459,9,0,0.106807870078123,0.0259455409364615,0.194342287319958,TRUE,0.105839550945405,0.105839550945405
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES",-0.0928191397210534,0.642832369483687,0.998866289809968,-0.0928191397210532,0.568305567457922,0.884512668300459,9,0,-0.0756391382981301,-0.225756773462638,-0.00434898879808788,TRUE,0.0928191397210534,0.0928191397210532
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES",0.0858499245378335,0.689177158823454,0.998866289809968,0.0858499245378336,0.56906692718298,0.884512668300459,9,0,0.0818240866858276,0.0141476643888709,0.137838039727142,TRUE,0.0858499245378335,0.0858499245378336
"REACTOME_ONCOGENE_INDUCED_SENESCENCE",0.085342699659986,0.665360007910376,0.998866289809968,0.0853426996599859,0.570783886536536,0.885928067653702,9,0,0.087436614585869,0.0271225814937674,0.132095694996326,TRUE,0.085342699659986,0.0853426996599859
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",0.0849516761402844,0.643742031988045,0.998866289809968,0.0849516761402844,0.571384901457352,0.885928067653702,9,0,0.0874467156381915,0.0418877101310048,0.131204427388868,TRUE,0.0849516761402844,0.0849516761402844
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION",0.112113943205457,0.619034885738571,0.998866289809968,0.112113943205457,0.573263915992262,0.887717665829046,9,0,0.102598465711784,0.00306068528349169,0.224444251748993,TRUE,0.112113943205457,0.112113943205457
"REACTOME_SUMOYLATION",0.0895954187109548,0.623335861735741,0.998866289809968,0.0895954187109548,0.574954302526913,0.888037907308575,9,0,0.0974749044023582,0.0191550923286244,0.164932751473934,TRUE,0.0895954187109548,0.0895954187109548
"REACTOME_CELLULAR_SENESCENCE",0.0809102120185121,0.631368628951218,0.998866289809968,0.080910212018512,0.5768807307443,0.888037907308575,9,0,0.0902901796685231,0.033179712552746,0.112489653811678,TRUE,0.0809102120185121,0.080910212018512
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",-0.0895398852027201,0.664509079779931,0.998866289809968,-0.0895398852027201,0.579008921851556,0.888037907308575,9,0,-0.0834575215673145,-0.18634125066302,-0.0258298408761384,TRUE,0.0895398852027201,0.0895398852027201
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",0.0936130089234552,0.641378245217294,0.998866289809968,0.0936130089234552,0.579093822001858,0.888037907308575,9,0,0.0970548503551959,0.0114104090914576,0.150290109973902,TRUE,0.0936130089234552,0.0936130089234552
"REACTOME_SPHINGOLIPID_METABOLISM",0.0899116764418648,0.658845367844163,0.998866289809968,0.0899116764418648,0.585396266028434,0.893977707801784,9,0,0.0806470706518204,0.0111897458995417,0.220706699380429,TRUE,0.0899116764418648,0.0899116764418648
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",-0.0806368975669309,0.628268242513968,0.998866289809968,-0.0806368975669308,0.58635634761535,0.893977707801784,9,0,-0.0900911654075185,-0.122361637268161,-0.031579129553893,TRUE,0.0806368975669309,0.0806368975669308
"REACTOME_CIRCADIAN_CLOCK",0.0953252873206785,0.633129136774458,0.998866289809968,0.0953252873206785,0.587607675940667,0.893977707801784,9,0,0.0986162116096936,0.01348878155584,0.168208263574394,TRUE,0.0953252873206785,0.0953252873206785
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON",-0.0817278824786254,0.760483534865977,0.998866289809968,-0.0817278824786254,0.589124702468178,0.893977707801784,9,0,-0.0870453967512728,-0.161399058058309,-0.0120455932676457,TRUE,0.0817278824786254,0.0817278824786254
"REACTOME_GLYCOGEN_STORAGE_DISEASES",-0.0908200496703406,0.796228617645244,0.998866289809968,-0.0908200496703406,0.589385593738334,0.893977707801784,9,0,-0.0858591038870578,-0.235096166998214,-0.00514545173916061,TRUE,0.0908200496703406,0.0908200496703406
"REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE",-0.107302790612534,0.648820431424153,0.998866289809968,-0.107302790612534,0.591231540086748,0.893977707801784,9,0,-0.102996523836734,-0.253974430100382,-0.0319316143553254,TRUE,0.107302790612534,0.107302790612534
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",0.0786408298926171,0.624645763329556,0.998866289809968,0.078640829892617,0.592197150666999,0.893977707801784,9,0,0.0850583685259181,0.0147125208122874,0.12375389921138,TRUE,0.0786408298926171,0.078640829892617
"REACTOME_SIGNALING_BY_ALK_IN_CANCER",0.0865006034501083,0.674757553822396,0.998866289809968,0.0865006034501084,0.599936392191553,0.901336417385639,9,0,0.0857689968323843,0.0235088578842823,0.163764427253889,TRUE,0.0865006034501083,0.0865006034501084
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",0.0785900412097516,0.672327107536282,0.998866289809968,0.0785900412097516,0.604958872859632,0.906034362695089,9,0,0.0863002468841713,0.0165786702455307,0.13420794506859,TRUE,0.0785900412097516,0.0785900412097516
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",-0.0814512257982348,0.729739153472003,0.998866289809968,-0.0814512257982347,0.607990344036058,0.906034362695089,9,0,-0.0938232361572963,-0.148211231433233,-0.0124735380532548,TRUE,0.0814512257982348,0.0814512257982347
"REACTOME_ERKS_ARE_INACTIVATED",0.0894033865482282,0.775909186390587,0.998866289809968,0.0894033865482283,0.607993286154482,0.906034362695089,9,0,0.0801582482568615,0.00501705305524196,0.218948457991242,TRUE,0.0894033865482282,0.0894033865482283
"REACTOME_HEMOSTASIS",0.0730703886482585,0.677861663496004,0.998866289809968,0.0730703886482585,0.608665763940457,0.906034362695089,9,0,0.0754945888164349,0.0448544428576183,0.101125309775009,TRUE,0.0730703886482585,0.0730703886482585
"REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM",0.0805367287435668,0.760227695170779,0.998866289809968,0.0805367287435669,0.611561058014532,0.906034362695089,9,0,0.0869888172006238,0.0106309684087893,0.152594498711873,TRUE,0.0805367287435668,0.0805367287435669
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",0.0753305935346737,0.662158674434177,0.998866289809968,0.0753305935346736,0.612626602383609,0.906034362695089,9,0,0.0851835628796096,0.0241742064172299,0.115302863853601,TRUE,0.0753305935346737,0.0753305935346736
"REACTOME_NCAM1_INTERACTIONS",0.0719176804560056,0.758192375757213,0.998866289809968,0.0719176804560055,0.618562904384591,0.906261761436973,9,0,0.0687599633113076,0.0431191199079645,0.116420176183416,TRUE,0.0719176804560056,0.0719176804560055
"REACTOME_SIGNALING_BY_ERBB2",-0.0860126185614616,0.706646266623455,0.998866289809968,-0.0860126185614616,0.61945372071119,0.906261761436973,9,0,-0.0828768855706833,-0.184609781788987,-0.00128593723340213,TRUE,0.0860126185614616,0.0860126185614616
"REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE",-0.0677434248684742,0.710638343715729,0.998866289809968,-0.0677434248684741,0.625972034701954,0.9077050473552,9,0,-0.067981187452056,-0.0823655684426617,-0.0429332361500036,TRUE,0.0677434248684742,0.0677434248684741
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES",-0.0685305862635597,0.666029749836587,0.998866289809968,-0.0685305862635596,0.626116303523941,0.9077050473552,9,0,-0.0676751563844347,-0.118881437983051,-0.0273406341958785,TRUE,0.0685305862635597,0.0685305862635596
"REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY",0.0795187038633645,0.689300160140221,0.998866289809968,0.0795187038633644,0.630352785335764,0.910950646197828,9,0,0.0561262622513437,0.0215997450488388,0.174467338957964,TRUE,0.0795187038633645,0.0795187038633644
"REACTOME_DEADENYLATION_OF_MRNA",-0.0759209039212769,0.722950506980201,0.998866289809968,-0.0759209039212768,0.63728114649969,0.913359561084816,9,0,-0.079472170511714,-0.181277407974959,-0.00159105617723192,TRUE,0.0759209039212769,0.0759209039212768
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",0.0663089136976648,0.734675941811792,0.998866289809968,0.0663089136976647,0.638856291708859,0.914000080978925,9,0,0.0714310362682069,0.0402025490658022,0.0912905190578556,TRUE,0.0663089136976648,0.0663089136976647
"REACTOME_SIGNALING_BY_GPCR",0.0658283622300057,0.666501079069263,0.998866289809968,0.0658283622300057,0.642760981980179,0.917501220309575,9,0,0.0518640958829687,0.042380838466754,0.107968501436121,TRUE,0.0658283622300057,0.0658283622300057
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",0.0709647874854045,0.692377234167941,0.998866289809968,0.0709647874854044,0.648530219502802,0.921737311425996,9,0,0.0566194825846614,0.0318911071834178,0.128430285980279,TRUE,0.0709647874854045,0.0709647874854044
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0.070533920350055,0.770174435737118,0.998866289809968,0.0705339203500549,0.648657075395895,0.921737311425996,9,0,0.0750830973838221,0.014917070427739,0.121601593238604,TRUE,0.070533920350055,0.0705339203500549
"REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS",0.0675955759994748,0.766514923238958,0.998866289809968,0.0675955759994749,0.650922870154459,0.922063060816171,9,0,0.0687304994847085,0.0179981128940344,0.13100070842316,TRUE,0.0675955759994748,0.0675955759994749
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3",-0.0770687662181314,0.731061682283484,0.998866289809968,-0.0770687662181314,0.651651814929911,0.922063060816171,9,0,-0.0573012208239246,-0.156873673990697,-0.00677475954944627,TRUE,0.0770687662181314,0.0770687662181314
"REACTOME_MYOGENESIS",0.0845124023564151,0.725424679149421,0.998866289809968,0.0845124023564152,0.655126642260532,0.922600047657729,9,0,0.0603810742844097,0.00201880468643414,0.191137328098402,TRUE,0.0845124023564151,0.0845124023564152
"REACTOME_MEMBRANE_TRAFFICKING",0.0666205605213307,0.711498815084757,0.998866289809968,0.0666205605213306,0.660189730428214,0.924039067582755,9,0,0.070634859673827,0.00876406503547926,0.118368309312969,TRUE,0.0666205605213307,0.0666205605213306
"REACTOME_NEURONAL_SYSTEM",-0.0617267353790818,0.712077123892725,0.998866289809968,-0.0617267353790818,0.662602986257764,0.924039067582755,9,0,-0.0670510792792709,-0.0898421548755126,-0.0292622160109783,TRUE,0.0617267353790818,0.0617267353790818
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",0.0663829414056315,0.824588050804155,0.998866289809968,0.0663829414056313,0.667386323673486,0.925431734871989,9,0,0.0699835402999358,0.0127871545793236,0.116378129337635,TRUE,0.0663829414056315,0.0663829414056313
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1",-0.0681288853369789,0.713500477611906,0.998866289809968,-0.0681288853369789,0.667730416770014,0.925431734871989,9,0,-0.0645284977174633,-0.126372457263051,-0.0168914451153047,TRUE,0.0681288853369789,0.0681288853369789
"REACTOME_VESICLE_MEDIATED_TRANSPORT",0.0637196380434261,0.717523874119387,0.998866289809968,0.0637196380434261,0.669331539802352,0.926031218254023,9,0,0.0654873260032715,0.00517447719985178,0.108463313431476,TRUE,0.0637196380434261,0.0637196380434261
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN",0.0699970250738818,0.783182633041272,0.998866289809968,0.0699970250738817,0.674230424535917,0.927074216053817,9,0,0.050798925276776,0.0127962013481523,0.155457076892583,TRUE,0.0699970250738818,0.0699970250738817
"REACTOME_BIOLOGICAL_OXIDATIONS",-0.0621231988552901,0.7021835299889,0.998866289809968,-0.0621231988552901,0.678025537576123,0.927863208487325,9,0,-0.065351031814307,-0.113058165103864,-0.0143345612300105,TRUE,0.0621231988552901,0.0621231988552901
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",0.0601043881691188,0.802791583468946,0.998866289809968,0.0601043881691187,0.682701254316601,0.931650224628921,9,0,0.0457785761626815,0.0218208743857293,0.134269501136594,TRUE,0.0601043881691188,0.0601043881691187
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",0.0552123782168529,0.834507168414646,0.998866289809968,0.0552123782168527,0.702273780526347,0.936455279717323,9,0,0.043501746511615,0.0100886052507833,0.123220182848138,TRUE,0.0552123782168529,0.0552123782168527
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",0.0535631647827596,0.761676796109004,0.998866289809968,0.0535631647827596,0.705808976815877,0.936455279717323,9,0,0.0546977750249889,0.00638286235616033,0.101173187983485,TRUE,0.0535631647827596,0.0535631647827596
"REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS",-0.0546892616332905,0.746665288666471,0.998866289809968,-0.0546892616332905,0.706922272449965,0.936455279717323,9,0,-0.0581013609607345,-0.0836913211583983,-0.0116227081539271,TRUE,0.0546892616332905,0.0546892616332905
"REACTOME_LEISHMANIA_INFECTION",0.0534195302978741,0.736668448550952,0.998866289809968,0.0534195302978741,0.711172809440826,0.936575906993724,9,0,0.0520698448984022,0.0227815935756603,0.09413373037705,TRUE,0.0534195302978741,0.0534195302978741
"REACTOME_CARDIAC_CONDUCTION",-0.0540526697936283,0.741885658387475,0.998866289809968,-0.0540526697936283,0.713851991201494,0.936692092968339,9,0,-0.0495414726641674,-0.10348144356375,-0.00651681340645133,TRUE,0.0540526697936283,0.0540526697936283
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",-0.0530848124800292,0.775685165451716,0.998866289809968,-0.0530848124800292,0.719077591242165,0.937062614148841,9,0,-0.0524111895691015,-0.126634669948435,-0.00894459731334982,TRUE,0.0530848124800292,0.0530848124800292
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",-0.0525069985833428,0.781789534030104,0.998866289809968,-0.0525069985833427,0.721982511901715,0.937062614148841,9,0,-0.055571191615811,-0.093863990400602,-0.00362965357811328,TRUE,0.0525069985833428,0.0525069985833427
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",-0.0539005492732316,0.791176023507745,0.998866289809968,-0.0539005492732315,0.722706750070313,0.937062614148841,9,0,-0.0666864340116436,-0.098426793284176,-0.00834327236662024,TRUE,0.0539005492732316,0.0539005492732315
"REACTOME_SIGNALING_BY_NTRK3_TRKC",0.0531780145133029,0.838763026919754,0.998866289809968,0.0531780145133027,0.731609151354959,0.937757817728065,9,0,0.0580199809034415,0.00265471199526739,0.122893495116243,TRUE,0.0531780145133029,0.0531780145133027
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT",-0.0487876091727222,0.813520278648086,0.998866289809968,-0.0487876091727224,0.741119164924086,0.937757817728065,9,0,-0.0390993063561412,-0.0940298141048448,-0.0158481824116023,TRUE,0.0487876091727222,0.0487876091727224
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",-0.043256324748654,0.790407576392502,0.998866289809968,-0.043256324748654,0.757699657703338,0.945845226101483,9,0,-0.0465314790261536,-0.0754831427248248,-0.0077543524949839,TRUE,0.043256324748654,0.043256324748654
"REACTOME_COMPLEX_I_BIOGENESIS",-0.339564711887226,0.388446546807009,0.998866289809968,-0.339564711887226,0.132961486259583,0.592194153644205,8,0,-0.355728773471042,-0.55134896746136,0.0327941210636584,TRUE,0.339564711887226,0.339564711887226
"REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.272203335794981,0.258004645535109,0.998866289809968,0.272203335794981,0.17980883720467,0.644955344845241,8,0,0.281654539933208,-0.00264205181756585,0.451618859135527,TRUE,0.272203335794981,0.272203335794981
